"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"227","ISHIKAWAHERAKLIO02ER","endometrium",13.952,1,0
"228","ISTMES1","pleura",14.211,1,0
"229","J82","urinary_tract",14.654,0,0
"230","JHH1","liver",15,0,0
"231","JHH2","liver",15.581,0,0
"232","JHH4","liver",14.072,1,0
"233","JHH5","liver",14.553,0,0
"234","JHH6","liver",15.097,0,0
"235","JHOC5","ovary",14.709,0,0
"236","JHOM1","ovary",17.151,0,1
"237","JHOS2","ovary",15,0,0
"238","JHUEM1","endometrium",14.22,1,0
"239","JHUEM2","endometrium",14.801,0,0
"240","JHUEM3","endometrium",18.077,0,1
"241","JIMT1","breast",14.589,0,0
"242","JL1","pleura",14.627,0,0
"243","JMSU1","urinary_tract",16.205,0,1
"244","K029AX","skin",15.185,0,0
"245","KALS1","central_nervous_system",14.085,1,0
"246","KATOIII","stomach",12.296,1,0
"247","KE39","stomach",14.8285,0,0
"249","KELLY","autonomic_ganglia",14.904,0,0
"250","KG1C","central_nervous_system",15,0,0
"251","KLE","endometrium",15.87,0,0
"252","KM12","large_intestine",14.149,1,0
"253","KMBC2","urinary_tract",15.684,0,0
"254","KMRC1","kidney",16.553,0,1
"255","KMRC2","kidney",15.606,0,0
"256","KMRC20","kidney",15.101,0,0
"257","KMRC3","kidney",14.698,0,0
"258","KNS42","central_nervous_system",14.384,1,0
"259","KNS60","central_nervous_system",13.186,1,0
"260","KNS62","lung",14.692,0,0
"261","KNS81","central_nervous_system",11.964,1,0
"262","KP2","pancreas",15.376,0,0
"263","KP3","pancreas",15,0,0
"264","KP4","pancreas",15.116,0,0
"265","KPL1","breast",14.638,0,0
"266","KPNYN","autonomic_ganglia",15,0,0
"267","KU1919","urinary_tract",12.541,1,0
"268","KURAMOCHI","ovary",16.702,0,1
"269","KYSE140","oesophagus",12.314,1,0
"270","KYSE150","oesophagus",14.53,0,0
"271","KYSE180","oesophagus",14.825,0,0
"272","KYSE30","oesophagus",15.971,0,0
"273","KYSE410","oesophagus",14.251,1,0
"274","KYSE450","oesophagus",15,0,0
"275","KYSE510","oesophagus",15.903,0,0
"276","KYSE520","oesophagus",18.313,0,1
"277","KYSE70","oesophagus",14.658,0,0
"278","L33","pancreas",15.093,0,0
"279","LC1SQSF","lung",17.411,0,1
"280","LCLC103H","lung",15.026,0,0
