"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"234","HUH6","liver",12.693,0,1
"235","HUPT3","pancreas",10.895,0,0
"236","HUPT4","pancreas",6.706,1,0
"237","IALM","lung",10.527,0,0
"238","IGR1","skin",10.063,0,0
"239","IGR37","skin",6.9823,1,0
"240","IGR39","skin",9.5494,0,0
"241","IGROV1","ovary",9.67665,0,0
"243","IM95","stomach",9.2828,0,0
"244","IMR32","autonomic_ganglia",2.3634,1,0
"245","IPC298","skin",11.025,0,0
"246","ISHIKAWAHERAKLIO02ER","endometrium",11.59,0,1
"247","ISTMES1","pleura",10.329,0,0
"248","J82","urinary_tract",7.469,1,0
"249","JHH1","liver",16.323,0,1
"250","JHH2","liver",8.479,0,0
"251","JHH4","liver",9.4803,0,0
"252","JHH5","liver",6.0778,1,0
"253","JHH6","liver",11.799,0,1
"254","JHOC5","ovary",8.5299,0,0
"255","JHOM1","ovary",11.316,0,1
"256","JHOS2","ovary",10.771,0,0
"257","JHUEM1","endometrium",7.8841,0,0
"258","JHUEM2","endometrium",4.6753,1,0
"259","JHUEM3","endometrium",7.2618,1,0
"260","JIMT1","breast",13.556,0,1
"261","JL1","pleura",11.254,0,0
"262","JMSU1","urinary_tract",8.2791,0,0
"263","K029AX","skin",10.238,0,0
"264","KALS1","central_nervous_system",11.68,0,1
"265","KATOIII","stomach",11.815,0,1
"266","KE39","stomach",11.255,0,0
"268","KELLY","autonomic_ganglia",5.739,1,0
"269","KG1C","central_nervous_system",11.565,0,1
"270","KLE","endometrium",9.2154,0,0
"271","KM12","large_intestine",10.556,0,0
"272","KMBC2","urinary_tract",9.6333,0,0
"273","KMRC1","kidney",10.834,0,0
"274","KMRC2","kidney",11.381,0,1
"275","KMRC20","kidney",10.291,0,0
"276","KMRC3","kidney",9.9522,0,0
"277","KNS42","central_nervous_system",12.588,0,1
"278","KNS60","central_nervous_system",8.5586,0,0
"279","KNS62","lung",9.4119,0,0
"280","KNS81","central_nervous_system",11.25,0,0
"281","KP2","pancreas",12.024,0,1
"282","KP3","pancreas",9.676,0,0
"283","KP4","pancreas",6.2224,1,0
"284","KPL1","breast",12.383,0,1
"285","KPNSI9S","autonomic_ganglia",7.0887,1,0
"286","KPNYN","autonomic_ganglia",12.743,0,1
"287","KU1919","urinary_tract",10.167,0,0
"288","KURAMOCHI","ovary",13.271,0,1
"289","KYM1","soft_tissue",6.7526,1,0
"290","KYSE140","oesophagus",12.538,0,1
"291","KYSE150","oesophagus",11.506,0,1
"292","KYSE180","oesophagus",10.916,0,0
"293","KYSE30","oesophagus",10.661,0,0
"294","KYSE410","oesophagus",10.514,0,0
"295","KYSE450","oesophagus",12.35,0,1
"296","KYSE510","oesophagus",7.8832,0,0
"297","KYSE520","oesophagus",12.496,0,1
"298","KYSE70","oesophagus",12.091,0,1
"299","L33","pancreas",7.7076,0,0
"300","LC1SQSF","lung",10.929,0,0
"301","LCLC103H","lung",12.548,0,1
"302","LCLC97TM1","lung",8.3423,0,0
"303","LI7","liver",7.727,0,0
"304","LK2","lung",10.854,0,0
"305","LMSU","stomach",9.0813,0,0
"306","LN18","central_nervous_system",10.014,0,0
"307","LN229","central_nervous_system",11.889,0,1
"308","LNCAPCLONEFGC","prostate",7.0662,1,0
"309","LOUNH91","lung",9.2161,0,0
"310","LOVO","large_intestine",8.4866,0,0
"311","LOXIMVI","skin",8.21865,0,0
