"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"583",1290907,"HCC-56","large_intestine","large_intestine",-3.16428197,1
"584",1290908,"HCC-78","lung_NSCLC","lung_NSCLC_adenocarcinoma",-5.70023017,1
"585",1290922,"HDQ-P1","breast","breast",-2.31132435,1
"586",1297439,"COR-L95","lung_SCLC","lung_small_cell_carcinoma",-1.20818506,1
"587",1298134,"HeLa","urogenital_system","cervix",-5.06346081,1
"588",1298141,"Hs766T","pancreas","pancreas",-2.37685924,1
"589",1298146,"huH-1","digestive_system","liver",-4.75061109,1
"590",1298151,"JHH-1","digestive_system","liver",-3.42267419,1
"591",1298156,"JHU-029","aero_dig_tract","head and neck",-5.07960342,1
"592",1298157,"JIMT-1","breast","breast",-3.43303474,1
"593",1298160,"K2","skin","melanoma",-1.00402613,1
"594",1298168,"KMRC-1","kidney","kidney",-4.04424661,1
"595",1298169,"KMRC-20","kidney","kidney",-4.7655317,1
"596",1298215,"KON","aero_dig_tract","head and neck",-5.27625851,1
"597",1298216,"KP-1N","pancreas","pancreas",-2.85476666,1
"598",1298218,"KP-2","pancreas","pancreas",-2.60525274,1
"599",1298219,"KP-3","pancreas","pancreas",-1.63184926,1
"600",1298222,"KYSE-50","aero_dig_tract","oesophagus",-3.19975923,1
"601",1298223,"LC-1-sq","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-2.35703368,1
"602",1298226,"LOU-NH91","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-3.871123,1
"603",1298347,"NCI-H1435","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.03765351,1
"604",1298348,"NCI-H1568","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.76381773,1
"605",1298349,"NCI-H1688","lung_SCLC","lung_small_cell_carcinoma",-1.32527923,1
"606",1298350,"NCI-H1781","lung_NSCLC","lung_NSCLC_adenocarcinoma",-5.28289706,1
"607",1298351,"NCI-H2110","lung_NSCLC","lung_NSCLC_not specified",-4.25500248,1
"608",1298352,"NCI-H2135","lung_NSCLC","lung_NSCLC_not specified",0.39060272,1
"609",1298353,"NCI-H2172","lung_NSCLC","lung_NSCLC_not specified",0.08193346,1
"610",1298356,"NCI-H2444","lung_NSCLC","lung_NSCLC_not specified",-0.52646899,1
"611",1298357,"NUGC-4","digestive_system","stomach",-2.45265818,1
"612",1298358,"OCUM-1","digestive_system","stomach",-4.55254486,1
"613",1298359,"OE21","aero_dig_tract","oesophagus",-2.64320153,1
"614",1298365,"OVTOKO","urogenital_system","ovary",-3.99123993,1
"615",1298475,"PANC-02-03","pancreas","pancreas",-4.08671007,1
"616",1298476,"PANC-04-03","pancreas","pancreas",-2.99779946,1
"617",1298526,"PA-TU-8902","pancreas","pancreas",-4.34752556,1
"618",1298529,"PCI-30","aero_dig_tract","head and neck",-4.26067323,1
"619",1298531,"PCI-4B","aero_dig_tract","head and neck",-5.97966094,1
"620",1298533,"PL4","pancreas","pancreas",-2.90927108,1
"621",1298534,"QGP-1","pancreas","pancreas",1.43135865,1
"622",1298537,"RERF-LC-KJ","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.9013646,1
"623",1298538,"RERF-LC-Sq1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.95929026,1
"624",1298539,"RKN","urogenital_system","ovary",-5.55992148,1
"625",1299050,"SAT","aero_dig_tract","head and neck",-2.67313016,1
"626",1299052,"SCC90","aero_dig_tract","head and neck",-2.25019805,1
"627",1299059,"SKN-3","aero_dig_tract","head and neck",-5.37017752,1
