"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"141","HCC1171","lung",13.128,0,1
"142","HCC1195","lung",13.024,0,1
"143","HCC1395","breast",14.156,0,1
"144","HCC1419","breast",11.506,0,0
"145","HCC1428","breast",15.784,0,1
"146","HCC1438","lung",6.2992,1,0
"147","HCC15","lung",11.751,0,0
"148","HCC1500","breast",12.781,0,0
"149","HCC1588","lung",7.6213,0,0
"150","HCC1806","breast",6.0439,1,0
"151","HCC1937","breast",15.059,0,1
"152","HCC1954","breast",12.322,0,0
"153","HCC202","breast",14.635,0,1
"154","HCC2108","lung",12.523,0,0
"155","HCC2218","breast",13.336,0,1
"156","HCC2279","lung",10.134,0,0
"157","HCC2935","lung",12.784,0,0
"158","HCC366","lung",8.0908,0,0
"159","HCC38","breast",6.5376,1,0
"160","HCC4006","lung",16.672,0,1
"161","HCC44","lung",10.52,0,0
"162","HCC56","large_intestine",10.753,0,0
"163","HCC78","lung",5.5728,1,0
"164","HCC827","lung",12.059,0,0
"165","HCC95","lung",13.533,0,1
"166","HCT116","large_intestine",11.775,0,0
"167","HCT15","large_intestine",12.287,0,0
"168","HCT8","large_intestine",14.731,0,1
"169","HDQP1","breast",14.19,0,1
"170","HEC1A","endometrium",14.125,0,1
"171","HEC1B","endometrium",12.844,0,0
"172","HEC251","endometrium",12.586,0,0
"173","HEC265","endometrium",11.915,0,0
"174","HEC50B","endometrium",13.721,0,1
"175","HEC59","endometrium",11.254,0,0
"176","HEC6","endometrium",10.468,0,0
"177","HEP3B217","liver",12.737,0,0
"178","HGC27","stomach",10.136,0,0
"179","HLF","liver",5.9117,1,0
"180","HMC18","breast",8.619,0,0
"181","HMCB","skin",12.097,0,0
"182","HOS","bone",10.967,0,0
"183","HPAFII","pancreas",12.897,0,0
"184","HS294T","skin",6.8269,1,0
"185","HS578T","breast",15.582,0,1
"186","HS683","central_nervous_system",10.731,0,0
"187","HS688AT","skin",14.714,0,1
"188","HS729","soft_tissue",8.6073,0,0
"189","HS746T","stomach",11.883,0,0
"190","HS766T","pancreas",12.6,0,0
"191","HS822T","bone",15.869,0,1
"192","HS839T","skin",14.673,0,1
"193","HS888T","bone",11.49,0,0
"194","HS895T","skin",13.777,0,1
"195","HS934T","skin",13.738,0,1
"196","HS940T","skin",14.023,0,1
"197","HS944T","skin",10.519,0,0
"198","HSC2","upper_aerodigestive_tract",8.2641,0,0
"199","HSC3","upper_aerodigestive_tract",6.6348,1,0
