"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"748",1503371,"TE-4","aero_dig_tract","oesophagus",-4.06012296,1
"749",1509073,"NCC010","kidney","kidney",-3.80656074,1
"750",1509074,"NCC021","kidney","kidney",-4.11570927,1
"751",1524414,"RCC-FG2","kidney","kidney",-3.10645266,1
"752",1524415,"RCC-JF","kidney","kidney",-5.44607131,1
"753",1524416,"RCC-JW","kidney","kidney",-6.1259001,1
"754",1524417,"RCC-ER","kidney","kidney",-4.13716791,1
"755",1524418,"RCC-AB","kidney","kidney",-4.96965118,1
"756",1524419,"RCC-MF","kidney","kidney",-4.58029935,1
"757",1659823,"SNU-1040","large_intestine","large_intestine",0.09685751,1
"758",1660034,"SNU-407","large_intestine","large_intestine",-3.8507911,1
"759",1660035,"SNU-61","large_intestine","large_intestine",0.26933034,1
"760",1660036,"SNU-81","large_intestine","large_intestine",-2.37822939,1
"761",1674021,"SNU-C5","large_intestine","large_intestine",-5.00667252,1
