"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"270","KMRC20","kidney",15.577,0,1
"271","KMRC3","kidney",15.892,0,1
"272","KNS42","central_nervous_system",15.172,0,0
"273","KNS60","central_nervous_system",14.747,0,0
"274","KNS62","lung",14.966,0,0
"275","KNS81","central_nervous_system",14.891,0,0
"276","KP2","pancreas",14.934,0,0
"277","KP3","pancreas",14.034,1,0
"278","KP4","pancreas",15.199,0,0
"279","KPL1","breast",14.791,0,0
"280","KPNSI9S","autonomic_ganglia",14.615,0,0
"281","KPNYN","autonomic_ganglia",14.436,0,0
"282","KU1919","urinary_tract",14.985,0,0
"283","KURAMOCHI","ovary",14.248,1,0
"284","KYM1","soft_tissue",16.783,0,1
"285","KYSE140","oesophagus",13.838,1,0
"286","KYSE150","oesophagus",14.763,0,0
"287","KYSE180","oesophagus",14.088,1,0
"288","KYSE30","oesophagus",15.809,0,1
"289","KYSE410","oesophagus",15,0,0
"290","KYSE450","oesophagus",15.058,0,0
"291","KYSE510","oesophagus",15.433,0,1
"292","KYSE520","oesophagus",14.838,0,0
"293","KYSE70","oesophagus",14.838,0,0
"294","L33","pancreas",14.834,0,0
"295","LC1SQSF","lung",14.852,0,0
"296","LCLC103H","lung",14.789,0,0
"297","LCLC97TM1","lung",15.438,0,1
"298","LI7","liver",11.282,1,0
"299","LK2","lung",14.634,0,0
"300","LMSU","stomach",14.399,0,0
"301","LN18","central_nervous_system",15,0,0
"302","LN229","central_nervous_system",15.265,0,1
"303","LNCAPCLONEFGC","prostate",14.19,1,0
"304","LOUNH91","lung",14.327,0,0
"305","LOVO","large_intestine",13.982,1,0
"306","LOXIMVI","skin",14.4445,0,0
"308","LS1034","large_intestine",15.151,0,0
"309","LS123","large_intestine",14.48,0,0
"310","LS180","large_intestine",14.74,0,0
"311","LS411N","large_intestine",15,0,0
"312","LS513","large_intestine",14.326,0,0
"313","LU65","lung",16.318,0,1
"314","LU99","lung",13.874,1,0
"315","LUDLU1","lung",14.091,1,0
"316","LXF289","lung",14.751,0,0
"317","M059K","central_nervous_system",14.543,0,0
"318","MCAS","ovary",16.366,0,1
"319","MCF7","breast",14.036,1,0
"320","MDAMB157","breast",14.067,1,0
"321","MDAMB231","breast",15.195,0,0
"322","MDAMB361","breast",19.498,0,1
"323","MDAMB435S","skin",14.797,0,0
"324","MDAMB453","breast",15.516,0,1
"325","MDAMB468","breast",14.509,0,0
"326","MDST8","large_intestine",14.75,0,0
"327","MELHO","skin",14.451,0,0
"328","MELJUSO","skin",14.854,0,0
"329","MESSA","soft_tissue",14.72,0,0
"330","MEWO","skin",14.679,0,0
"331","MFE296","endometrium",15,0,0
"332","MFE319","endometrium",15.273,0,1
"333","MG63","bone",15.416,0,1
"334","MHHES1","bone",14.011,1,0
