"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"533","SNU1196","biliary_tract",15.29,0,0
"534","SNU1214","upper_aerodigestive_tract",15.31,0,0
"535","SNU1272","kidney",14.836,0,0
"536","SNU16","stomach",14.754,0,0
"537","SNU182","liver",15.031,0,0
"538","SNU201","central_nervous_system",15,0,0
"539","SNU213","pancreas",16.826,0,1
"540","SNU216","stomach",14.378,1,0
"541","SNU308","biliary_tract",15.349,0,0
"542","SNU387","liver",15.37,0,0
"543","SNU398","liver",15.185,0,0
"544","SNU407","large_intestine",15.709,0,1
"545","SNU410","pancreas",15.717,0,1
"546","SNU423","liver",14.399,1,0
"547","SNU449","liver",14.622,1,0
"548","SNU46","upper_aerodigestive_tract",15.231,0,0
"549","SNU466","central_nervous_system",14.491,1,0
"550","SNU475","liver",14.594,1,0
"551","SNU478","biliary_tract",16.227,0,1
"552","SNU489","central_nervous_system",15.427,0,0
"553","SNU5","stomach",15,0,0
"554","SNU503","large_intestine",15.248,0,0
"555","SNU601","stomach",15.577,0,1
"556","SNU61","large_intestine",16.866,0,1
"557","SNU620","stomach",14.151,1,0
"558","SNU626","central_nervous_system",15.621,0,1
"559","SNU668","stomach",15,0,0
"560","SNU685","endometrium",14.979,0,0
"561","SNU719","stomach",15,0,0
"562","SNU738","central_nervous_system",15.869,0,1
"563","SNU8","ovary",14.977,0,0
"564","SNU840","ovary",15,0,0
"565","SNU869","biliary_tract",15,0,0
"566","SNU878","liver",16.206,0,1
"567","SNU886","liver",14.102,1,0
"568","SNU899","upper_aerodigestive_tract",15,0,0
"569","SNUC1","large_intestine",14.628,1,0
"570","SNUC2A","large_intestine",15.525,0,1
"571","SNUC4","large_intestine",14.835,0,0
"572","SNUC5","large_intestine",17.426,0,1
"573","SQ1","lung",14.566,1,0
"574","SU8686","pancreas",15,0,0
"575","SUIT2","pancreas",15.6395,0,1
"577","SW1088","central_nervous_system",15.978,0,1
"578","SW1271","lung",15,0,0
"579","SW1353","bone",15,0,0
"580","SW1417","large_intestine",14.257,1,0
"581","SW1463","large_intestine",18.169,0,1
"582","SW1710","urinary_tract",14.953,0,0
"583","SW1783","central_nervous_system",14.259,1,0
"584","SW1990","pancreas",14.453,1,0
"585","SW48","large_intestine",13.637,1,0
"586","SW579","thyroid",15.369,0,0
"587","SW620","large_intestine",15.2,0,0
"588","SW948","large_intestine",13.418,1,0
"589","T24","urinary_tract",14.419,1,0
"590","T3M10","lung",13.679,1,0
"591","T47D","breast",15.01,0,0
"592","T84","large_intestine",14.771,0,0
"593","T98G","central_nervous_system",15.523,0,1
"594","TC71","bone",13.624,1,0
"595","TCCPAN2","pancreas",14.883,0,0
"596","TCCSUP","urinary_tract",15,0,0
"597","TE1","oesophagus",16.073,0,1
"598","TE10","oesophagus",15,0,0
"599","TE11","oesophagus",14.435,1,0
"600","TE14","oesophagus",13.95,1,0
"601","TE15","oesophagus",14.185,1,0
"602","TE4","oesophagus",16.255,0,1
"603","TE441T","soft_tissue",16.16,0,1
"604","TE5","oesophagus",12.976,1,0
"605","TE617T","soft_tissue",14.605,1,0
"606","TE8","oesophagus",16.127,0,1
"607","TE9","oesophagus",15.96,0,1
"608","TM31","central_nervous_system",15.357,0,0
"609","TOV112D","ovary",14.856,0,0
"610","TOV21G","ovary",15.628,0,1
"611","TT2609C02","thyroid",15.12,0,0
"612","TTTHYROID","thyroid",15.259,0,0
"613","TUHR10TKB","kidney",17.416,0,1
"614","TUHR14TKB","kidney",15,0,0
"615","TUHR4TKB","kidney",15,0,0
"616","TYKNU","ovary",14.49,1,0
"617","U118MG","central_nervous_system",14.695,1,0
"618","U251MG","central_nervous_system",14.967,0,0
"619","U2OS","bone",15.81,0,1
"620","U87MG","central_nervous_system",14.99,0,0
"621","UACC257","skin",13.585,1,0
"622","UACC62","skin",15.238,0,0
"623","UACC812","breast",14.173,1,0
"624","UBLC1","urinary_tract",14.419,1,0
"625","UMUC1","urinary_tract",14.911,0,0
"626","UMUC3","urinary_tract",14.877,0,0
"627","VCAP","prostate",16.078,0,1
"628","VMCUB1","urinary_tract",15.615,0,1
"629","VMRCLCD","lung",14.833,0,0
"630","VMRCRCW","kidney",15,0,0
"631","VMRCRCZ","kidney",15.324,0,0
"632","WM115","skin",15,0,0
"633","WM1799","skin",15,0,0
